region,name,LON,LAT,resevior,four_region
4,新竹縣,121.28,24.6,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.28,24.61,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.28,24.62,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.28,24.63,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.28,24.64,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.28,24.65,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.28,24.66,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.28,24.67,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.28,24.68,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.28,24.69,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.28,24.7,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.28,24.71,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.28,24.72,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.28,24.73,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.28,24.74,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.28,24.75,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.28,24.76,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.29,24.43,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.29,24.44,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.29,24.45,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.29,24.46,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.29,24.47,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.29,24.48,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.29,24.49,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.29,24.5,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.29,24.51,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.29,24.52,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.29,24.53,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.29,24.54,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.29,24.55,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.29,24.56,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.29,24.57,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.29,24.58,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.29,24.59,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.29,24.6,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.29,24.61,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.29,24.62,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.29,24.63,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.29,24.64,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.29,24.65,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.29,24.66,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.29,24.67,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.29,24.68,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.29,24.69,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.29,24.7,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.29,24.71,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.29,24.72,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.29,24.73,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.29,24.74,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.29,24.75,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.3,24.43,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.3,24.44,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.3,24.45,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.3,24.46,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.3,24.47,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.3,24.48,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.3,24.49,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.3,24.5,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.3,24.51,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.3,24.52,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.3,24.53,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.3,24.54,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.3,24.55,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.3,24.56,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.3,24.57,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.3,24.58,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.3,24.59,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.3,24.6,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.3,24.61,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.3,24.62,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.3,24.63,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.3,24.64,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.3,24.65,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.3,24.66,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.3,24.67,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.3,24.68,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.3,24.72,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.31,24.43,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.31,24.44,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.31,24.45,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.31,24.46,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.31,24.47,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.31,24.48,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.31,24.49,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.31,24.5,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.31,24.51,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.31,24.52,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.31,24.53,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.31,24.54,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.31,24.55,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.31,24.56,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.31,24.57,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.31,24.58,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.31,24.59,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.31,24.6,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.31,24.61,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.31,24.62,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.31,24.63,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.31,24.64,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.31,24.65,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.31,24.66,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.31,24.67,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.31,24.68,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.32,24.44,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.32,24.45,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.32,24.46,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.32,24.47,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.32,24.48,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.32,24.49,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.32,24.5,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.32,24.51,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.32,24.52,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.32,24.53,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.32,24.54,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.32,24.55,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.32,24.56,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.32,24.57,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.32,24.58,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.32,24.59,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.32,24.6,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.32,24.61,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.32,24.62,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.32,24.63,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.32,24.64,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.32,24.65,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.32,24.66,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.32,24.67,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.32,24.68,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.33,24.46,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.33,24.47,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.33,24.48,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.33,24.49,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.33,24.5,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.33,24.51,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.33,24.52,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.33,24.53,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.33,24.54,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.33,24.55,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.33,24.56,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.33,24.57,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.33,24.58,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.33,24.59,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.33,24.6,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.33,24.61,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.33,24.62,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.33,24.63,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.33,24.64,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.33,24.65,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.33,24.66,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.33,24.67,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.34,24.47,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.34,24.48,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.34,24.49,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.34,24.5,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.34,24.51,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.34,24.52,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.34,24.53,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.34,24.54,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.34,24.55,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.34,24.56,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.34,24.57,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.34,24.58,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.34,24.59,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.34,24.6,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.34,24.61,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.34,24.62,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.34,24.63,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.34,24.64,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.34,24.65,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.34,24.66,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.35,24.48,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.35,24.49,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.35,24.5,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.35,24.51,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.35,24.52,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.35,24.53,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.35,24.54,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.35,24.55,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.35,24.56,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.35,24.57,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.35,24.58,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.35,24.59,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.35,24.6,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.35,24.61,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.35,24.62,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.35,24.63,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.36,24.49,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.36,24.5,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.36,24.51,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.36,24.52,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.36,24.53,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.36,24.54,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.36,24.55,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.36,24.56,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.36,24.57,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.36,24.58,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.36,24.59,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.37,24.5,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.37,24.51,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.37,24.52,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.37,24.53,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.37,24.54,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.37,24.55,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.37,24.56,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.37,24.57,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.37,24.58,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.38,24.51,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.38,24.52,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.38,24.53,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.38,24.54,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.38,24.55,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.38,24.56,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.38,24.57,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.38,24.58,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.39,24.51,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.39,24.52,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.39,24.53,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.39,24.54,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.39,24.55,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.39,24.56,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.39,24.57,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.39,24.58,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.4,24.52,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.4,24.53,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.4,24.54,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.4,24.55,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.4,24.56,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.4,24.57,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.4,24.58,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.41,24.57,"['寶山水庫', '寶山第二水庫']",0
4,新竹縣,121.41,24.58,"['寶山水庫', '寶山第二水庫']",0
5,苗栗縣,120.63,24.45,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.64,24.44,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.64,24.45,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.64,24.46,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.65,24.42,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.65,24.43,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.65,24.44,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.65,24.45,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.65,24.46,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.65,24.47,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.66,24.42,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.66,24.43,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.66,24.44,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.66,24.45,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.66,24.46,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.66,24.47,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.66,24.48,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.67,24.41,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.67,24.42,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.67,24.43,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.67,24.44,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.67,24.45,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.67,24.46,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.67,24.47,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.67,24.48,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.67,24.49,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.67,24.5,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.67,24.51,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.68,24.4,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.68,24.41,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.68,24.42,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.68,24.43,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.68,24.44,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.68,24.45,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.68,24.46,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.68,24.47,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.68,24.48,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.68,24.49,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.68,24.5,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.68,24.51,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.68,24.52,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.69,24.39,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.69,24.4,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.69,24.41,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.69,24.42,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.69,24.43,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.69,24.44,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.69,24.45,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.69,24.46,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.69,24.47,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.69,24.48,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.69,24.49,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.69,24.5,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.69,24.51,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.69,24.52,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.69,24.53,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.69,24.54,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.69,24.55,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.7,24.38,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.7,24.39,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.7,24.4,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.7,24.41,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.7,24.42,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.7,24.43,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.7,24.44,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.7,24.45,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.7,24.46,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.7,24.47,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.7,24.48,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.7,24.49,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.7,24.5,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.7,24.51,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.7,24.52,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.7,24.53,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.7,24.54,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.7,24.55,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.7,24.56,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.7,24.57,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.7,24.58,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.71,24.37,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.71,24.38,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.71,24.39,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.71,24.4,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.71,24.41,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.71,24.42,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.71,24.43,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.71,24.44,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.71,24.45,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.71,24.46,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.71,24.47,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.71,24.48,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.71,24.49,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.71,24.5,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.71,24.51,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.71,24.52,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.71,24.53,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.71,24.54,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.71,24.55,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.71,24.56,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.71,24.57,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.71,24.58,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.71,24.59,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.71,24.6,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.72,24.37,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.72,24.38,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.72,24.39,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.72,24.4,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.72,24.41,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.72,24.42,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.72,24.43,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.72,24.44,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.72,24.45,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.72,24.46,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.72,24.47,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.72,24.48,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.72,24.49,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.72,24.5,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.72,24.51,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.72,24.52,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.72,24.53,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.72,24.54,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.72,24.55,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.72,24.56,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.72,24.57,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.72,24.58,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.72,24.59,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.72,24.6,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.72,24.61,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.73,24.36,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.73,24.37,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.73,24.38,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.73,24.39,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.73,24.4,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.73,24.41,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.73,24.42,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.73,24.43,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.73,24.44,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.73,24.45,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.73,24.46,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.73,24.47,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.73,24.48,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.73,24.49,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.73,24.5,"['永和山水庫', '明德水庫']",0
5,苗栗縣,120.73,24.51,"['永和山水庫', '明德水庫']",0
